time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
74.649000,-14.892226,0.295394,-0.003762,-14.693636,0.136238,-0.003734,-13.000000,0.000000,0.000000,44.989700,45.017166,45.011063,44.983597,0.000000,0.000059,0.000000,0.000000
74.699000,-14.316858,0.243436,-0.003437,-14.250541,0.151824,-0.003407,-12.000000,0.000000,0.000000,45.070573,45.056840,44.928664,44.942397,0.000000,0.000068,0.000000,0.000000
74.749000,-13.721550,0.195575,-0.003076,-13.855400,0.021937,-0.003042,-12.000000,0.000000,0.000000,44.972915,45.018692,45.027848,44.980545,0.000000,0.000075,0.000000,0.000000
74.799000,-13.108056,0.152166,-0.002724,-13.061648,0.357648,-0.002692,-11.000000,0.000000,0.000000,45.145342,45.058366,44.855421,44.940871,0.000000,0.000070,0.000000,0.000000
74.849000,-12.538337,0.062100,-0.002338,-12.572052,0.365213,-0.002299,-11.000000,0.000000,0.000000,45.044633,45.029374,44.954604,44.969863,0.000000,0.000087,0.000000,0.000000
74.899000,-11.998800,-0.053905,-0.001819,-11.848722,0.418523,-0.001768,-10.000000,0.000000,0.000000,45.105669,45.079728,44.895094,44.919509,0.000000,0.000116,0.000000,0.000000
74.949000,-11.523787,-0.173884,-0.001217,-11.292380,0.178846,-0.001163,-10.000000,0.000000,0.000000,45.000381,45.069047,44.998856,44.930190,0.000000,0.000125,0.000000,0.000000
74.999000,-11.057146,-0.260963,-0.000545,-11.005411,-0.061122,-0.000487,-9.000000,0.000000,0.000000,45.000381,45.096513,45.000381,44.902724,0.000000,0.000136,0.000000,0.000000
75.049000,-10.562930,-0.272906,0.000083,-10.426714,-0.270585,0.000131,-9.000000,0.000000,0.000000,44.997330,45.070573,45.003433,44.928664,0.000000,0.000112,0.000000,0.000000
75.099000,-10.057747,-0.215835,0.000544,-9.975244,-0.261669,0.000575,-8.000000,0.000000,0.000000,45.062943,45.067521,44.936294,44.931716,0.000000,0.000072,0.000000,0.000000
75.149000,-9.550222,-0.132721,0.000848,-9.629374,-0.214832,0.000866,-8.000000,0.000000,0.000000,45.026322,44.986648,44.972915,45.012589,0.000000,0.000039,0.000000,0.000000
75.199000,-8.994656,-0.061839,0.000966,-9.078610,-0.023836,0.000975,-7.000000,0.000000,0.000000,45.098039,45.049210,44.902724,44.950027,0.000000,0.000013,0.000000,0.000000
75.249000,-8.479553,-0.040226,0.000987,-8.260642,-0.033934,0.000993,-7.000000,0.000000,0.000000,45.049210,45.041581,44.950027,44.959182,0.000000,0.000006,0.000000,0.000000
75.299000,-8.047038,-0.034372,0.001012,-7.577705,-0.069833,0.001014,-6.000000,0.000000,0.000000,45.075151,45.088884,44.924086,44.911879,0.000000,-0.000002,0.000000,0.000000
75.349000,-7.647332,-0.036488,0.001027,-7.518689,0.116244,0.001032,-6.000000,0.000000,0.000000,44.988174,44.960708,45.011063,45.038529,0.000000,0.000005,0.000000,0.000000
75.399000,-7.171464,-0.067325,0.001113,-7.004890,0.091556,0.001127,-5.000000,0.000000,0.000000,45.047684,45.041581,44.951553,44.957656,0.000000,0.000025,0.000000,0.000000
75.449000,-6.662347,-0.096713,0.001243,-6.655068,-0.077313,0.001258,-5.000000,0.000000,0.000000,44.977493,45.032425,45.023270,44.966812,0.000000,0.000029,0.000000,0.000000
75.499000,-6.097846,-0.088828,0.001349,-6.145946,-0.260032,0.001356,-4.000000,0.000000,0.000000,45.037003,45.098039,44.962234,44.901198,0.000000,0.000010,0.000000,0.000000
75.549000,-5.554802,-0.035943,0.001337,-5.554847,-0.435246,0.001333,-4.000000,0.000000,0.000000,44.983597,45.065995,45.015640,44.933242,0.000000,-0.000019,0.000000,0.000000
75.599000,-5.036026,0.057613,0.001167,-5.016379,-0.079882,0.001150,-3.000000,0.000000,0.000000,45.093462,45.003433,44.905776,44.997330,0.000000,-0.000050,0.000000,0.000000
75.649000,-4.526894,0.110067,0.000906,-4.591174,-0.107967,0.000887,-3.000000,0.000000,0.000000,45.009537,45.012589,44.989700,44.986648,0.000000,-0.000056,0.000000,0.000000
75.699000,-3.980928,0.128166,0.000607,-3.989979,-0.031218,0.000588,-2.000000,0.000000,0.000000,45.087358,45.085832,44.911879,44.913405,0.000000,-0.000057,0.000000,0.000000
75.749000,-3.458706,0.128247,0.000318,-3.410117,0.107878,0.000299,-2.000000,0.000000,0.000000,45.058366,45.024796,44.940871,44.975967,0.000000,-0.000057,0.000000,0.000000
75.799000,-2.963869,0.106611,0.000093,-2.963758,0.085798,0.000081,-1.000000,0.000000,0.000000,45.058366,45.050736,44.940871,44.948501,0.000000,-0.000040,0.000000,0.000000
75.849000,-2.465535,0.077462,-0.000085,-2.613779,0.054312,-0.000092,-1.000000,0.000000,0.000000,45.004959,45.014115,44.994278,44.985122,0.000000,-0.000025,0.000000,0.000000
75.899000,-1.929185,0.051784,-0.000186,-1.923115,0.281823,-0.000189,0.000000,0.000000,0.000000,45.128557,45.046159,44.870680,44.953079,0.000000,-0.000016,0.000000,0.000000
75.949000,-1.447264,-0.001115,-0.000242,-1.320408,0.044189,-0.000240,0.000000,0.000000,0.000000,44.995804,45.049210,45.004959,44.951553,0.000000,-0.000005,0.000000,0.000000
75.999000,-0.992655,-0.047410,-0.000235,-0.884481,0.266586,-0.000228,0.000000,-1.000000,0.000000,45.073625,45.023270,44.925612,44.977493,0.000000,0.000009,0.000000,0.000000
76.049000,-0.650335,-0.207354,-0.000119,-0.752309,0.016608,-0.000100,0.000000,-1.000000,0.000000,45.084306,44.988174,44.914931,45.012589,0.000000,0.000036,0.000000,0.000000
76.099000,-0.369574,-0.492105,0.000223,-0.612123,-0.138373,0.000262,0.000000,-2.000000,0.000000,45.009537,45.020218,44.991226,44.979019,0.000000,0.000088,0.000000,0.000000
76.149000,-0.167698,-0.852144,0.000710,-0.169010,-0.677399,0.000757,0.000000,-2.000000,0.000000,45.064469,45.043107,44.936294,44.956130,0.000000,0.000107,0.000000,0.000000
76.199000,-0.091999,-1.241440,0.001241,0.131341,-1.361293,0.001284,0.000000,-3.000000,0.000000,44.953079,45.125505,45.047684,44.873732,0.000000,0.000100,0.000000,0.000000
76.249000,-0.119320,-1.617305,0.001658,0.099053,-1.533089,0.001688,0.000000,-3.000000,0.000000,45.020218,44.969863,44.980545,45.029374,0.000000,0.000066,0.000000,0.000000
76.299000,-0.174404,-2.045666,0.001915,0.140413,-2.072629,0.001934,0.000000,-4.000000,0.000000,44.924086,45.055314,45.075151,44.943923,0.000000,0.000040,0.000000,0.000000
76.349000,-0.233224,-2.465990,0.002055,0.059815,-2.666207,0.002065,0.000000,-4.000000,0.000000,44.979019,44.991226,45.021744,45.008011,0.000000,0.000018,0.000000,0.000000
76.399000,-0.274908,-2.896130,0.002077,0.131784,-3.094382,0.002080,0.000000,-5.000000,0.000000,44.931716,45.081254,45.069047,44.917983,0.000000,0.000001,0.000000,0.000000
76.449000,-0.326784,-3.335794,0.002034,0.263111,-3.423112,0.002034,0.000000,-5.000000,0.000000,45.037003,45.006485,44.962234,44.994278,0.000000,-0.000008,0.000000,0.000000
76.499000,-0.394745,-3.813947,0.001957,0.110797,-3.750667,0.001951,0.000000,-6.000000,0.000000,44.956130,45.024796,45.044633,44.974441,0.000000,-0.000024,0.000000,0.000000
76.549000,-0.451354,-4.321271,0.001779,0.207960,-4.285145,0.001767,0.000000,-6.000000,0.000000,45.012589,45.015640,44.986648,44.985122,0.000000,-0.000037,0.000000,0.000000
76.599000,-0.497547,-4.862228,0.001586,-0.132981,-4.855116,0.001573,0.000000,-7.000000,0.000000,44.869154,45.053788,45.131609,44.946975,0.000000,-0.000042,0.000000,0.000000
76.649000,-0.490284,-5.386656,0.001353,-0.212228,-5.400711,0.001338,0.000000,-7.000000,0.000000,44.954604,44.998856,45.044633,45.000381,0.000000,-0.000046,0.000000,0.000000
76.699000,-0.436291,-5.896323,0.001185,-0.151098,-5.891613,0.001181,0.000000,-8.000000,0.000000,44.936294,45.073625,45.062943,44.925612,0.000000,-0.000017,0.000000,0.000000
76.749000,-0.392607,-6.381376,0.001149,-0.109369,-6.534389,0.001151,0.000000,-8.000000,0.000000,44.969863,45.018692,45.030900,44.980545,0.000000,-0.000003,0.000000,0.000000
76.799000,-0.361387,-6.849610,0.001127,-0.189971,-7.089842,0.001133,0.000000,-9.000000,0.000000,44.902724,45.069047,45.096513,44.931716,0.000000,0.000006,0.000000,0.000000
76.849000,-0.304350,-7.284207,0.001200,-0.355834,-7.530357,0.001210,0.000000,-9.000000,0.000000,44.985122,44.962234,45.014115,45.037003,0.000000,0.000016,0.000000,0.000000
76.899000,-0.219495,-7.746314,0.001367,-0.057675,-7.907543,0.001390,0.000000,-10.000000,0.000000,44.965286,45.094987,45.033951,44.904250,0.000000,0.000047,0.000000,0.000000
76.949000,-0.180854,-8.241271,0.001626,-0.180395,-8.178727,0.001649,0.000000,-10.000000,0.000000,45.009537,44.954604,44.991226,45.044633,0.000000,0.000048,0.000000,0.000000
76.999000,-0.134960,-8.785718,0.001874,-0.308469,-8.828139,0.001899,0.000000,-11.000000,0.000000,44.890517,45.069047,45.110246,44.930190,0.000000,0.000053,0.000000,0.000000
77.049000,-0.030561,-9.321788,0.002167,-0.452292,-9.337972,0.002198,0.000000,-11.000000,0.000000,44.963760,45.008011,45.037003,44.991226,0.000000,0.000067,0.000000,0.000000
77.099000,0.107974,-9.848121,0.002588,-0.282331,-10.211363,0.002633,0.000000,-12.000000,0.000000,44.884413,45.152972,45.116350,44.846265,0.000000,0.000103,0.000000,0.000000
77.149000,0.206373,-10.302468,0.003114,-0.133856,-10.402706,0.003162,0.000000,-12.000000,0.000000,45.043107,45.003433,44.957656,44.995804,0.000000,0.000110,0.000000,0.000000
77.199000,0.269403,-10.793925,0.003656,-0.105626,-10.774956,0.003702,0.000000,-13.000000,0.000000,44.965286,45.075151,45.035477,44.924086,0.000000,0.000108,0.000000,0.000000
77.249000,0.325255,-11.309818,0.004193,-0.085726,-11.152038,0.004238,0.000000,-13.000000,0.000000,45.032425,44.991226,44.968338,45.008011,0.000000,0.000105,0.000000,0.000000
77.299000,0.366409,-11.855656,0.004682,-0.188146,-11.942739,0.004723,0.000000,-14.000000,0.000000,44.887465,45.090410,45.111772,44.908827,0.000000,0.000092,0.000000,0.000000
77.349000,0.433705,-12.371992,0.005151,-0.148828,-12.307638,0.005194,0.000000,-14.000000,0.000000,45.011063,45.026322,44.988174,44.972915,0.000000,0.000097,0.000000,0.000000
77.399000,0.499122,-12.896266,0.005657,-0.113089,-12.704109,0.005702,0.000000,-15.000000,0.000000,44.974441,45.055314,45.026322,44.943923,0.000000,0.000103,0.000000,0.000000
77.449000,0.544065,-13.434680,0.006143,-0.183454,-13.168706,0.006183,0.000000,-15.000000,0.000000,44.977493,44.998856,45.021744,45.000381,0.000000,0.000091,0.000000,0.000000
77.499000,0.593277,-14.005766,0.006599,-0.244085,-13.727910,0.006638,0.000000,-16.000000,0.000000,44.916457,45.055314,45.084306,44.943923,0.000000,0.000087,0.000000,0.000000
77.549000,0.648254,-14.557136,0.007035,-0.169606,-14.316596,0.007072,0.000000,-16.000000,0.000000,44.963760,45.024796,45.035477,44.974441,0.000000,0.000085,0.000000,0.000000
77.599000,0.706683,-15.111609,0.007476,-0.252282,-14.527776,0.007515,0.000000,-17.000000,0.000000,44.957656,45.021744,45.041581,44.977493,0.000000,0.000089,0.000000,0.000000
77.649000,0.773395,-15.692400,0.007937,-0.060768,-15.028551,0.007977,0.000000,-17.000000,0.000000,45.023270,45.023270,44.977493,44.975967,0.000000,0.000091,0.000000,0.000000
77.699000,0.787079,-16.300683,0.008368,0.247120,-15.679222,0.008404,0.000000,-18.000000,0.000000,44.945449,45.127031,45.055314,44.872206,0.000000,0.000082,0.000000,0.000000
77.749000,0.701789,-16.870959,0.008676,0.567690,-16.487284,0.008695,0.000000,-18.000000,0.000000,44.979019,45.099565,45.020218,44.899672,0.000000,0.000040,0.000000,0.000000
77.799000,0.529554,-17.399359,0.008712,0.337818,-16.791789,0.008705,0.000000,-19.000000,0.000000,44.910353,45.033951,45.090410,44.966812,0.000000,-0.000024,0.000000,0.000000
77.849000,0.385675,-17.922606,0.008475,0.174927,-17.404047,0.008449,0.000000,-19.000000,0.000000,44.939345,45.000381,45.059892,44.998856,0.000000,-0.000072,0.000000,0.000000
77.899000,0.294242,-18.435048,0.008053,0.140391,-18.021808,0.008019,0.000000,-20.000000,0.000000,44.896620,45.076677,45.102617,44.924086,0.000000,-0.000092,0.000000,0.000000
77.949000,0.232119,-18.908034,0.007611,0.044014,-18.655814,0.007581,0.000000,-20.000000,0.000000,44.942397,45.027848,45.056840,44.971389,0.000000,-0.000084,0.000000,0.000000
77.999000,0.199443,-19.349422,0.007190,0.043895,-19.208040,0.007162,0.000000,-21.000000,0.000000,44.919509,45.072099,45.081254,44.928664,0.000000,-0.000077,0.000000,0.000000
78.049000,0.166829,-19.751158,0.006803,0.102570,-19.563815,0.006776,0.000000,-21.000000,0.000000,45.017166,44.995804,44.983597,45.004959,0.000000,-0.000074,0.000000,0.000000
78.099000,0.129109,-20.178608,0.006418,-0.052023,-20.098732,0.006390,0.000000,-22.000000,0.000000,44.913405,45.033951,45.085832,44.966812,0.000000,-0.000079,0.000000,0.000000
78.149000,0.126095,-20.607071,0.006036,-0.054859,-20.585637,0.006008,0.000000,-22.000000,0.000000,44.986648,45.020218,45.012589,44.980545,0.000000,-0.000080,0.000000,0.000000
78.199000,0.153828,-21.053216,0.005682,-0.167117,-21.312409,0.005661,0.000000,-23.000000,0.000000,44.885939,45.108721,45.113298,44.892042,0.000000,-0.000061,0.000000,0.000000
78.249000,0.226606,-21.457360,0.005435,-0.307995,-21.866500,0.005424,0.000000,-23.000000,0.000000,44.960708,45.041581,45.038529,44.959182,0.000000,-0.000037,0.000000,0.000000
78.299000,0.325885,-21.847370,0.005352,-0.218449,-22.301970,0.005356,0.000000,-24.000000,0.000000,44.930190,45.091936,45.070573,44.907301,0.000000,-0.000001,0.000000,0.000000
78.349000,0.377211,-22.239005,0.005363,0.079833,-22.446118,0.005369,0.000000,-24.000000,0.000000,45.058366,44.992752,44.942397,45.008011,0.000000,0.000006,0.000000,0.000000
78.399000,0.336195,-22.685535,0.005371,0.440268,-23.048358,0.005370,0.000000,-25.000000,0.000000,44.972915,45.099565,45.026322,44.899672,0.000000,-0.000010,0.000000,0.000000
78.449000,0.230923,-23.140225,0.005226,0.349718,-23.252143,0.005211,0.000000,-25.000000,0.000000,45.041581,44.985122,44.957656,45.014115,0.000000,-0.000046,0.000000,0.000000
78.499000,0.123393,-23.646740,0.004910,0.143921,-23.813837,0.004884,0.000000,-26.000000,0.000000,44.922560,45.027848,45.076677,44.971389,0.000000,-0.000070,0.000000,0.000000
78.549000,0.052182,-24.153111,0.004526,0.068301,-24.401991,0.004498,0.000000,-26.000000,0.000000,44.966812,45.014115,45.033951,44.986648,0.000000,-0.000077,0.000000,0.000000
78.599000,0.023275,-24.679710,0.004142,-0.033407,-24.752799,0.004117,0.000000,-27.000000,0.000000,44.919509,45.047684,45.079728,44.953079,0.000000,-0.000070,0.000000,0.000000
78.649000,-0.000583,-25.233602,0.003804,0.333906,-24.876207,0.003778,0.000000,-27.000000,0.000000,45.081254,45.004959,44.917983,44.994278,0.000000,-0.000073,0.000000,0.000000
78.699000,-0.077195,-25.876405,0.003341,0.215094,-25.322386,0.003300,0.000000,-28.000000,0.000000,44.942397,45.059892,45.056840,44.940871,0.000000,-0.000110,0.000000,0.000000
78.749000,-0.157953,-26.542054,0.002760,0.011536,-25.874687,0.002714,0.000000,-28.000000,0.000000,44.948501,44.977493,45.050736,45.023270,0.000000,-0.000123,0.000000,0.000000
78.799000,-0.197119,-27.201773,0.002135,-0.330006,-26.947510,0.002089,0.000000,-29.000000,0.000000,44.773022,45.094987,45.226215,44.905776,0.000000,-0.000124,0.000000,0.000000
78.849000,-0.168984,-27.758190,0.001606,-0.093455,-27.436335,0.001572,0.000000,-29.000000,0.000000,44.954604,45.037003,45.044633,44.963760,0.000000,-0.000093,0.000000,0.000000
78.899000,-0.139920,-28.272380,0.001227,0.068703,-28.210525,0.001204,0.000000,-30.000000,0.000000,44.901198,45.156023,45.098039,44.844739,0.000000,-0.000066,0.000000,0.000000
78.949000,-0.143706,-28.722344,0.000956,0.220801,-28.769885,0.000941,0.000000,-30.000000,0.000000,44.982071,45.079728,45.017166,44.919509,0.000000,-0.000045,0.000000,0.000000
78.999000,-0.187065,-29.151455,0.000743,-0.242115,-29.111805,0.000732,0.000000,-31.000000,0.000000,44.876783,45.004959,45.123980,44.994278,0.000000,-0.000035,0.000000,0.000000
79.049000,-0.161629,-29.573114,0.000532,-0.278715,-29.728388,0.000518,0.000000,-31.000000,0.000000,44.950027,45.003433,45.049210,44.997330,0.000000,-0.000045,0.000000,0.000000
79.099000,-0.069041,-29.994360,0.000419,-0.493878,-29.989372,0.000424,0.000000,-32.000000,0.000000,44.931716,45.020218,45.067521,44.980545,0.000000,0.000001,0.000000,0.000000
79.149000,0.081049,-30.449982,0.000568,-0.392013,-30.505605,0.000595,0.000000,-32.000000,0.000000,44.995804,45.040055,45.004959,44.960708,0.000000,0.000056,0.000000,0.000000
79.199000,0.206954,-30.920039,0.000952,-0.232550,-31.244983,0.000992,0.000000,-33.000000,0.000000,44.895094,45.113298,45.105669,44.885939,0.000000,0.000090,0.000000,0.000000
79.249000,0.262102,-31.340195,0.001389,-0.097186,-31.609293,0.001428,0.000000,-33.000000,0.000000,44.994278,45.001907,45.006485,44.998856,0.000000,0.000089,0.000000,0.000000
79.299000,0.304266,-31.780262,0.001840,-0.079094,-31.903697,0.001880,0.000000,-34.000000,0.000000,44.980545,45.059892,45.020218,44.939345,0.000000,0.000089,0.000000,0.000000
79.349000,0.320581,-32.256316,0.002248,0.185622,-32.062674,0.002280,0.000000,-34.000000,0.000000,45.073625,44.966812,44.925612,45.032425,0.000000,0.000072,0.000000,0.000000
79.399000,0.251070,-32.820439,0.002521,0.475350,-32.639405,0.002539,0.000000,-35.000000,0.000000,44.971389,45.114824,45.027848,44.884413,0.000000,0.000037,0.000000,0.000000
79.449000,0.133294,-33.392861,0.002615,0.270391,-33.245224,0.002617,0.000000,-35.000000,0.000000,44.975967,45.020218,45.023270,44.980545,0.000000,-0.000001,0.000000,0.000000
79.499000,0.027631,-33.958925,0.002547,0.285767,-33.846539,0.002538,0.000000,-36.000000,0.000000,44.907301,45.088884,45.093462,44.910353,0.000000,-0.000029,0.000000,0.000000
79.549000,-0.074310,-34.489617,0.002288,0.026157,-34.487511,0.002263,0.000000,-36.000000,0.000000,44.927138,45.015640,45.072099,44.985122,0.000000,-0.000069,0.000000,0.000000
79.599000,-0.115613,-34.990936,0.001961,-0.257761,-34.863271,0.001940,0.000000,-37.000000,0.000000,44.882887,44.997330,45.117876,45.003433,0.000000,-0.000062,0.000000,0.000000
79.649000,-0.074659,-35.470186,0.001699,-0.475553,-35.452342,0.001688,0.000000,-37.000000,0.000000,44.945449,44.972915,45.053788,45.027848,0.000000,-0.000038,0.000000,0.000000
79.699000,0.029803,-35.960847,0.001594,-0.060178,-35.867160,0.001594,0.000000,-38.000000,0.000000,44.983597,45.096513,45.015640,44.904250,0.000000,-0.000011,0.000000,0.000000
79.749000,0.086101,-36.451524,0.001628,-0.131310,-36.376045,0.001636,0.000000,-38.000000,0.000000,44.994278,45.001907,45.004959,44.997330,0.000000,0.000013,0.000000,0.000000
79.799000,0.104303,-36.960403,0.001687,0.057645,-36.692252,0.001696,0.000000,-39.000000,0.000000,44.975967,45.038529,45.024796,44.962234,0.000000,0.000014,0.000000,0.000000
79.849000,0.093244,-37.492961,0.001720,-0.261263,-36.991072,0.001723,0.000000,-39.000000,0.000000,45.001907,44.924086,44.998856,45.075151,0.000000,-0.000001,0.000000,0.000000
79.899000,0.135233,-38.092263,0.001707,-0.006661,-37.451035,0.001714,0.000000,-40.000000,0.000000,44.975967,45.087358,45.023270,44.911879,0.000000,0.000009,0.000000,0.000000
79.949000,0.163847,-38.719913,0.001769,-0.126275,-38.001271,0.001776,0.000000,-40.000000,0.000000,44.985122,45.008011,45.014115,44.991226,0.000000,0.000010,0.000000,0.000000
79.999000,0.212014,-39.354025,0.001883,-0.304935,-38.648904,0.001903,0.000000,-39.000000,0.000000,44.870680,45.076677,45.128557,44.922560,0.000000,0.000040,0.000000,0.000000
80.049000,0.288058,-39.767457,0.002135,-0.165098,-38.805272,0.002161,0.000000,-39.000000,0.000000,44.885939,45.123980,45.114824,44.875257,0.000000,0.000055,0.000000,0.000000
80.099000,0.318093,-39.919087,0.002373,-0.020489,-39.119090,0.002394,0.000000,-38.000000,0.000000,44.936294,45.073625,45.064469,44.927138,0.000000,0.000043,0.000000,0.000000
80.149000,0.345149,-39.855405,0.002546,-0.574855,-38.869494,0.002561,0.000000,-38.000000,0.000000,44.864576,44.998856,45.134661,45.001907,0.000000,0.000030,0.000000,0.000000
80.199000,0.447273,-39.617802,0.002651,-0.230289,-39.135222,0.002656,0.000000,-37.000000,0.000000,44.962234,45.043107,45.038529,44.956130,0.000000,0.000004,0.000000,0.000000
80.249000,0.497167,-39.213714,0.002612,-0.011989,-38.805284,0.002609,0.000000,-37.000000,0.000000,44.951553,45.049210,45.049210,44.950027,0.000000,-0.000014,0.000000,0.000000
80.299000,0.511410,-38.691687,0.002498,-0.395454,-38.597533,0.002487,0.000000,-36.000000,0.000000,44.965286,44.939345,45.035477,45.059892,0.000000,-0.000035,0.000000,0.000000
80.349000,0.618801,-38.107754,0.002249,-0.358762,-38.092784,0.002225,0.000000,-36.000000,0.000000,44.986648,45.018692,45.012589,44.980545,0.000000,-0.000064,0.000000,0.000000
80.399000,0.730875,-37.479846,0.001797,-0.299867,-37.552889,0.001756,0.000000,-35.000000,0.000000,45.059892,44.914931,44.939345,45.085832,0.000000,-0.000110,0.000000,0.000000
80.449000,0.812942,-36.853392,0.001216,-0.504871,-37.104263,0.001170,0.000000,-35.000000,0.000000,44.957656,44.963760,45.041581,45.037003,0.000000,-0.000121,0.000000,0.000000
80.499000,0.942845,-36.208741,0.000540,-0.285090,-36.818778,0.000482,0.000000,-34.000000,0.000000,45.041581,44.991226,44.957656,45.009537,0.000000,-0.000153,0.000000,0.000000
80.549000,1.041882,-35.539826,-0.000273,0.244753,-36.203053,-0.000338,0.000000,-34.000000,0.000000,45.090410,45.072099,44.908827,44.927138,0.000000,-0.000168,0.000000,0.000000
80.599000,0.999848,-34.869011,-0.001055,0.366815,-35.335598,-0.001104,0.000000,-33.000000,0.000000,45.137713,44.904250,44.861524,45.096513,0.000000,-0.000131,0.000000,0.000000
80.649000,0.880658,-34.260629,-0.001533,0.066079,-34.820411,-0.001553,0.000000,-33.000000,0.000000,44.997330,44.905776,45.001907,45.093462,0.000000,-0.000062,0.000000,0.000000
80.699000,0.795800,-33.666165,-0.001722,0.350906,-34.199124,-0.001723,0.000000,-32.000000,0.000000,45.119402,44.919509,44.881361,45.081254,0.000000,-0.000013,0.000000,0.000000
80.749000,0.704468,-33.120590,-0.001732,0.207414,-33.621988,-0.001727,0.000000,-32.000000,0.000000,45.043107,44.959182,44.956130,45.040055,0.000000,0.000003,0.000000,0.000000
80.799000,0.663198,-32.602572,-0.001670,-0.240420,-32.984483,-0.001659,0.000000,-31.000000,0.000000,45.043107,44.866102,44.956130,45.134661,0.000000,0.000018,0.000000,0.000000
80.849000,0.697667,-32.163116,-0.001594,-0.131792,-32.076115,-0.001587,0.000000,-31.000000,0.000000,45.065995,44.933242,44.934768,45.065995,0.000000,0.000009,0.000000,0.000000
80.899000,0.726872,-31.780096,-0.001597,0.246227,-32.066474,-0.001595,0.000000,-30.000000,0.000000,45.056840,45.046159,44.943923,44.954604,0.000000,-0.000005,0.000000,0.000000
80.949000,0.697071,-31.367339,-0.001618,0.055501,-31.444806,-0.001615,0.000000,-30.000000,0.000000,45.000381,44.980545,44.998856,45.020218,0.000000,-0.000003,0.000000,0.000000
80.999000,0.652390,-30.917960,-0.001538,-0.010371,-31.247727,-0.001524,0.000000,-29.000000,0.000000,44.994278,44.960708,45.004959,45.038529,0.000000,0.000027,0.000000,0.000000
81.049000,0.625077,-30.427107,-0.001381,0.375741,-30.906603,-0.001365,0.000000,-29.000000,0.000000,45.026322,45.079728,44.974441,44.919509,0.000000,0.000030,0.000000,0.000000
81.099000,0.536245,-29.847733,-0.001182,0.596449,-30.584268,-0.001157,0.000000,-28.000000,0.000000,45.102617,44.997330,44.896620,45.001907,0.000000,0.000051,0.000000,0.000000
81.149000,0.372933,-29.226876,-0.000814,0.354569,-29.904283,-0.000772,0.000000,-28.000000,0.000000,45.018692,44.939345,44.982071,45.061418,0.000000,0.000094,0.000000,0.000000
81.199000,0.260261,-28.618919,-0.000229,-0.140594,-29.166827,-0.000176,0.000000,-27.000000,0.000000,45.055314,44.837110,44.945449,45.162127,0.000000,0.000124,0.000000,0.000000
81.249000,0.231420,-28.080814,0.000374,0.218421,-28.720445,0.000425,0.000000,-27.000000,0.000000,45.032425,45.009537,44.968338,44.989700,0.000000,0.000118,0.000000,0.000000
81.299000,0.190459,-27.536470,0.000956,0.058180,-28.231103,0.001004,0.000000,-26.000000,0.000000,45.082780,44.922560,44.917983,45.076677,0.000000,0.000111,0.000000,0.000000
81.349000,0.173235,-27.017548,0.001453,0.260454,-27.222925,0.001492,0.000000,-26.000000,0.000000,45.134661,44.948501,44.866102,45.050736,0.000000,0.000089,0.000000,0.000000
81.399000,0.115487,-26.567183,0.001888,0.147171,-26.859565,0.001927,0.000000,-25.000000,0.000000,45.075151,44.917983,44.925612,45.081254,0.000000,0.000089,0.000000,0.000000
81.449000,0.079952,-26.146068,0.002325,-0.141382,-26.461123,0.002361,0.000000,-25.000000,0.000000,44.977493,44.977493,45.023270,45.021744,0.000000,0.000082,0.000000,0.000000
81.499000,0.099981,-25.708499,0.002652,0.179303,-26.008925,0.002677,0.000000,-24.000000,0.000000,45.098039,44.989700,44.901198,45.009537,0.000000,0.000054,0.000000,0.000000
81.549000,0.068112,-25.259552,0.002900,0.187201,-25.568801,0.002922,0.000000,-24.000000,0.000000,45.014115,45.000381,44.986648,44.998856,0.000000,0.000047,0.000000,0.000000
81.599000,-0.016121,-24.773708,0.003139,0.364890,-25.108324,0.003165,0.000000,-23.000000,0.000000,45.082780,44.945449,44.917983,45.053788,0.000000,0.000056,0.000000,0.000000
81.649000,-0.136160,-24.277207,0.003510,0.463182,-24.934357,0.003552,0.000000,-23.000000,0.000000,44.991226,45.052262,45.009537,44.946975,0.000000,0.000094,0.000000,0.000000
81.699000,-0.274303,-23.708383,0.004061,0.215052,-24.441866,0.004114,0.000000,-22.000000,0.000000,45.026322,44.905776,44.972915,45.093462,0.000000,0.000123,0.000000,0.000000
81.749000,-0.389668,-23.121166,0.004741,0.376093,-24.045368,0.004803,0.000000,-22.000000,0.000000,45.006485,45.027848,44.994278,44.971389,0.000000,0.000144,0.000000,0.000000
81.799000,-0.504471,-22.507583,0.005499,0.181987,-23.468308,0.005563,0.000000,-21.000000,0.000000,45.052262,44.907301,44.948501,45.091936,0.000000,0.000151,0.000000,0.000000
81.849000,-0.580143,-21.902161,0.006253,-0.017666,-22.927138,0.006316,0.000000,-21.000000,0.000000,44.995804,44.950027,45.004959,45.049210,0.000000,0.000148,0.000000,0.000000
81.899000,-0.607492,-21.289372,0.006952,0.055935,-22.231482,0.007006,0.000000,-20.000000,0.000000,45.119402,44.896620,44.881361,45.102617,0.000000,0.000126,0.000000,0.000000
